"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1277","invalideFillingZipcode","SauceDemo Smoke Test","Fri Feb 27 19:44:12 UTC 2026","passed","Fri Feb 27 19:44:13 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","911","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Feb 27 19:43:38 UTC 2026","passed","Fri Feb 27 19:43:39 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1590","valideFilling","SauceDemo Smoke Test","Fri Feb 27 19:43:41 UTC 2026","passed","Fri Feb 27 19:43:43 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","849","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Feb 27 19:44:16 UTC 2026","passed","Fri Feb 27 19:44:16 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","778","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Feb 27 19:43:49 UTC 2026","passed","Fri Feb 27 19:43:50 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1219","invalideFillingLastName","SauceDemo Smoke Test","Fri Feb 27 19:43:48 UTC 2026","passed","Fri Feb 27 19:43:49 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1306","valideFilling","SauceDemo Smoke Test","Fri Feb 27 19:43:39 UTC 2026","passed","Fri Feb 27 19:43:41 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1540","valideFilling","SauceDemo Smoke Test","Fri Feb 27 19:43:46 UTC 2026","passed","Fri Feb 27 19:43:47 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1673","valideFilling","SauceDemo Smoke Test","Fri Feb 27 19:43:51 UTC 2026","passed","Fri Feb 27 19:43:52 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1658","invalideFillingZipcode","SauceDemo Smoke Test","Fri Feb 27 19:43:51 UTC 2026","passed","Fri Feb 27 19:43:52 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","656","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Feb 27 19:43:53 UTC 2026","passed","Fri Feb 27 19:43:53 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","828","checkInvalideLogin","SauceDemo Smoke Test","Fri Feb 27 19:44:02 UTC 2026","passed","Fri Feb 27 19:44:03 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1360","invalideFillingLastName","SauceDemo Smoke Test","Fri Feb 27 19:44:05 UTC 2026","passed","Fri Feb 27 19:44:07 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1118","cancelCheckout","SauceDemo Smoke Test","Fri Feb 27 19:43:54 UTC 2026","passed","Fri Feb 27 19:43:55 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
