"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1170","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jan 30 19:42:58 UTC 2026","passed","Fri Jan 30 19:42:59 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1247","invalideFillingLastName","SauceDemo Smoke Test","Fri Jan 30 19:43:02 UTC 2026","passed","Fri Jan 30 19:43:04 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1164","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jan 30 19:43:05 UTC 2026","passed","Fri Jan 30 19:43:06 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","695","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jan 30 19:43:23 UTC 2026","passed","Fri Jan 30 19:43:24 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1626","addItemInBasketTest","SauceDemo Smoke Test","Fri Jan 30 19:42:53 UTC 2026","passed","Fri Jan 30 19:42:54 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","517","checkSuccessTest","SauceDemo Smoke Test","Fri Jan 30 19:42:59 UTC 2026","passed","Fri Jan 30 19:42:59 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1469","valideFilling","SauceDemo Smoke Test","Fri Jan 30 19:43:07 UTC 2026","passed","Fri Jan 30 19:43:08 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","482","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jan 30 19:43:04 UTC 2026","passed","Fri Jan 30 19:43:05 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1060","invalideFillingLastName","SauceDemo Smoke Test","Fri Jan 30 19:43:20 UTC 2026","passed","Fri Jan 30 19:43:21 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1037","valideFilling","SauceDemo Smoke Test","Fri Jan 30 19:42:55 UTC 2026","passed","Fri Jan 30 19:42:56 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","755","checkSuccessTest","SauceDemo Smoke Test","Fri Jan 30 19:43:11 UTC 2026","passed","Fri Jan 30 19:43:11 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
