"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","887","checkInvalideLogin","SauceDemo Smoke Test","Fri Jul 04 19:26:16 GMT 2025","passed","Fri Jul 04 19:26:17 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","1730","valideFilling","SauceDemo Smoke Test","Fri Jul 04 19:26:05 GMT 2025","passed","Fri Jul 04 19:26:06 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1900","invalideFillingLastName","SauceDemo Smoke Test","Fri Jul 04 19:26:20 GMT 2025","passed","Fri Jul 04 19:26:22 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1262","invalideFillingLastName","SauceDemo Smoke Test","Fri Jul 04 19:25:58 GMT 2025","passed","Fri Jul 04 19:25:59 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1243","addItemInBasketTest","SauceDemo Smoke Test","Fri Jul 04 19:25:48 GMT 2025","passed","Fri Jul 04 19:25:49 GMT 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1730","cancelCheckout","SauceDemo Smoke Test","Fri Jul 04 19:26:35 GMT 2025","passed","Fri Jul 04 19:26:37 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля First Name при оформлении заказа","922","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jul 04 19:25:56 GMT 2025","passed","Fri Jul 04 19:25:57 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешной авторизации в приложение","984","checkSuccessTest","SauceDemo Smoke Test","Fri Jul 04 19:26:09 GMT 2025","passed","Fri Jul 04 19:26:10 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","478","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jul 04 19:26:00 GMT 2025","passed","Fri Jul 04 19:26:01 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","2026","addItemInBasketTest","SauceDemo Smoke Test","Fri Jul 04 19:25:49 GMT 2025","passed","Fri Jul 04 19:25:51 GMT 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","813","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jul 04 19:26:32 GMT 2025","passed","Fri Jul 04 19:26:32 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","513","checkInvalideLogin","SauceDemo Smoke Test","Fri Jul 04 19:25:57 GMT 2025","passed","Fri Jul 04 19:25:58 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отмены заполнения пресональных данных при оформлении заказа","855","cancelCheckout","SauceDemo Smoke Test","Fri Jul 04 19:26:04 GMT 2025","passed","Fri Jul 04 19:26:04 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","701","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jul 04 19:25:50 GMT 2025","passed","Fri Jul 04 19:25:51 GMT 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
