"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","943","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri May 15 20:24:15 UTC 2026","passed","Fri May 15 20:24:16 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка валидного заполнения персональных данных при оформлени заказа","1151","valideFilling","SauceDemo Smoke Test","Fri May 15 20:23:44 UTC 2026","passed","Fri May 15 20:23:45 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1049","invalideFillingFirstName","SauceDemo Smoke Test","Fri May 15 20:23:48 UTC 2026","passed","Fri May 15 20:23:49 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1485","invalideFillingZipcode","SauceDemo Smoke Test","Fri May 15 20:24:18 UTC 2026","passed","Fri May 15 20:24:19 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1478","addItemInBasketTest","SauceDemo Smoke Test","Fri May 15 20:23:40 UTC 2026","passed","Fri May 15 20:23:42 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1382","invalideFillingLastName","SauceDemo Smoke Test","Fri May 15 20:23:51 UTC 2026","passed","Fri May 15 20:23:53 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1640","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri May 15 20:23:46 UTC 2026","passed","Fri May 15 20:23:48 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","955","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri May 15 20:24:22 UTC 2026","passed","Fri May 15 20:24:23 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","952","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri May 15 20:23:42 UTC 2026","passed","Fri May 15 20:23:43 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1409","invalideFillingFirstName","SauceDemo Smoke Test","Fri May 15 20:24:04 UTC 2026","passed","Fri May 15 20:24:05 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1380","cancelCheckout","SauceDemo Smoke Test","Fri May 15 20:24:25 UTC 2026","passed","Fri May 15 20:24:26 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","1413","valideFilling","SauceDemo Smoke Test","Fri May 15 20:23:45 UTC 2026","passed","Fri May 15 20:23:47 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1215","invalideFillingZipcode","SauceDemo Smoke Test","Fri May 15 20:23:54 UTC 2026","passed","Fri May 15 20:23:55 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1810","valideFilling","SauceDemo Smoke Test","Fri May 15 20:23:56 UTC 2026","passed","Fri May 15 20:23:58 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
