"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1726","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jul 25 19:28:08 GMT 2025","passed","Fri Jul 25 19:28:10 GMT 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","2091","cancelCheckout","SauceDemo Smoke Test","Fri Jul 25 19:28:49 GMT 2025","passed","Fri Jul 25 19:28:51 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","1221","valideFilling","SauceDemo Smoke Test","Fri Jul 25 19:28:06 GMT 2025","passed","Fri Jul 25 19:28:07 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1412","addItemInBasketTest","SauceDemo Smoke Test","Fri Jul 25 19:28:02 GMT 2025","passed","Fri Jul 25 19:28:03 GMT 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","2221","addItemInBasketTest","SauceDemo Smoke Test","Fri Jul 25 19:28:03 GMT 2025","passed","Fri Jul 25 19:28:05 GMT 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","2126","invalideFillingLastName","SauceDemo Smoke Test","Fri Jul 25 19:28:34 GMT 2025","passed","Fri Jul 25 19:28:36 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","2193","valideFilling","SauceDemo Smoke Test","Fri Jul 25 19:28:18 GMT 2025","passed","Fri Jul 25 19:28:20 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","2303","valideFilling","SauceDemo Smoke Test","Fri Jul 25 19:28:13 GMT 2025","passed","Fri Jul 25 19:28:15 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","1275","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jul 25 19:28:46 GMT 2025","passed","Fri Jul 25 19:28:47 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","1181","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jul 25 19:28:38 GMT 2025","passed","Fri Jul 25 19:28:39 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1294","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jul 25 19:28:16 GMT 2025","passed","Fri Jul 25 19:28:18 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","2076","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jul 25 19:28:41 GMT 2025","passed","Fri Jul 25 19:28:44 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","800","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jul 25 19:28:04 GMT 2025","passed","Fri Jul 25 19:28:05 GMT 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
