"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1395","valideFilling","SauceDemo Smoke Test","Fri Sep 26 19:22:49 UTC 2025","passed","Fri Sep 26 19:22:51 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","760","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Sep 26 19:23:23 UTC 2025","passed","Fri Sep 26 19:23:24 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","764","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Sep 26 19:22:47 UTC 2025","passed","Fri Sep 26 19:22:47 UTC 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1108","valideFilling","SauceDemo Smoke Test","Fri Sep 26 19:22:48 UTC 2025","passed","Fri Sep 26 19:22:49 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1338","addItemInBasketTest","SauceDemo Smoke Test","Fri Sep 26 19:22:44 UTC 2025","passed","Fri Sep 26 19:22:46 UTC 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1622","valideFilling","SauceDemo Smoke Test","Fri Sep 26 19:22:54 UTC 2025","passed","Fri Sep 26 19:22:56 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","703","checkInvalideLogin","SauceDemo Smoke Test","Fri Sep 26 19:23:10 UTC 2025","passed","Fri Sep 26 19:23:10 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка успешной авторизации в приложение","868","checkSuccessTest","SauceDemo Smoke Test","Fri Sep 26 19:23:03 UTC 2025","passed","Fri Sep 26 19:23:04 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1716","addItemInBasketTest","SauceDemo Smoke Test","Fri Sep 26 19:22:45 UTC 2025","passed","Fri Sep 26 19:22:47 UTC 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1096","cancelCheckout","SauceDemo Smoke Test","Fri Sep 26 19:23:26 UTC 2025","passed","Fri Sep 26 19:23:28 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1149","invalideFillingLastName","SauceDemo Smoke Test","Fri Sep 26 19:22:55 UTC 2025","passed","Fri Sep 26 19:22:56 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
